ticker,exchange,assetType,priceCurrency,startDate,endDate
000989,SHE,Stock,CNY,2018-01-01,2020-06-29
000990,SHE,Stock,CNY,2000-07-05,2020-06-29
000991,SHE,Stock,CNY,,
000993,SHE,Stock,CNY,2018-01-02,2020-06-29
000995,SHE,Stock,CNY,2007-08-30,2019-04-25
000996,SHE,Stock,CNY,2000-07-17,2020-06-29
000997,SHE,Stock,CNY,2000-08-07,2020-06-29
000998,SHE,Stock,CNY,2018-01-01,2020-06-29
000999,SHE,Stock,CNY,2000-03-13,2020-06-29
001696,SHE,Stock,CNY,2018-01-01,2020-06-29
001872,SHE,Stock,CNY,2018-01-01,2020-06-29
001896,SHE,Stock,CNY,2007-08-30,2020-06-29
001914,SHE,Stock,CNY,2018-01-01,2020-06-29
001965,SHE,Stock,CNY,2018-01-01,2020-06-29
001979,SHE,Stock,CNY,2018-01-01,2020-06-29
002001,SHE,Stock,CNY,2018-01-01,2020-06-29
002002,SHE,Stock,CNY,2004-06-24,2020-06-29
002003,SHE,Stock,CNY,2018-01-01,2020-06-29
002004,SHE,Stock,CNY,2004-06-24,2020-06-29
002005,SHE,Stock,CNY,2004-06-24,2020-06-29
002006,SHE,Stock,CNY,2018-01-02,2020-06-29
002007,SHE,Stock,CNY,2018-01-01,2020-06-29
002008,SHE,Stock,CNY,2018-01-01,2020-06-29
002009,SHE,Stock,CNY,2004-06-28,2020-06-29
002010,SHE,Stock,CNY,2018-01-01,2020-06-29
002011,SHE,Stock,CNY,2018-01-02,2020-06-29
002012,SHE,Stock,CNY,2018-01-01,2020-06-29
002013,SHE,Stock,CNY,2004-07-08,2020-06-29
002014,SHE,Stock,CNY,2004-07-07,2020-06-29
002015,SHE,Stock,CNY,2018-01-04,2020-06-29
002016,SHE,Stock,CNY,2018-01-01,2020-06-29
002017,SHE,Stock,CNY,2018-01-01,2020-06-29
002018,SHE,Stock,CNY,2018-01-02,2019-10-31
002019,SHE,Stock,CNY,2018-01-01,2020-06-29
002020,SHE,Stock,CNY,2018-01-01,2020-06-29
002021,SHE,Stock,CNY,2018-01-02,2020-06-29
002022,SHE,Stock,CNY,2004-07-20,2020-06-29
002023,SHE,Stock,CNY,2018-01-01,2020-06-29
002024,SHE,Stock,CNY,2004-07-21,2020-06-29
002025,SHE,Stock,CNY,2004-07-26,2020-06-29
002026,SHE,Stock,CNY,2018-01-01,2020-06-29
002027,SHE,Stock,CNY,2018-01-01,2020-06-29
002028,SHE,Stock,CNY,2004-08-04,2020-06-29
002029,SHE,Stock,CNY,2018-01-01,2020-06-29
002030,SHE,Stock,CNY,2004-08-09,2020-06-29
002031,SHE,Stock,CNY,2004-08-16,2020-06-29
002032,SHE,Stock,CNY,2018-01-01,2020-06-29
002033,SHE,Stock,CNY,2018-01-01,2020-06-29
002034,SHE,Stock,CNY,2018-01-01,2020-06-29
002035,SHE,Stock,CNY,2018-01-01,2020-06-29
002036,SHE,Stock,CNY,2018-01-01,2020-06-29
002037,SHE,Stock,CNY,2018-01-01,2020-06-29
002038,SHE,Stock,CNY,2004-09-08,2020-06-29
002039,SHE,Stock,CNY,2018-01-01,2020-06-29
002040,SHE,Stock,CNY,2005-03-24,2020-06-29
002041,SHE,Stock,CNY,2018-01-01,2020-06-29
002042,SHE,Stock,CNY,2016-09-07,2020-06-29
002043,SHE,Stock,CNY,2018-01-01,2020-06-29
002044,SHE,Stock,CNY,2018-01-01,2020-06-29
002045,SHE,Stock,CNY,2018-01-01,2020-06-29
002046,SHE,Stock,CNY,2018-01-01,2020-06-29
002047,SHE,Stock,CNY,2018-01-01,2020-06-29
002048,SHE,Stock,CNY,2018-01-01,2020-06-29
002049,SHE,Stock,CNY,2005-06-07,2020-06-29
002050,SHE,Stock,CNY,2005-06-06,2020-06-29
002051,SHE,Stock,CNY,2018-01-01,2020-06-29
002052,SHE,Stock,CNY,2018-01-02,2020-06-29
002053,SHE,Stock,CNY,2018-01-01,2020-06-29
002054,SHE,Stock,CNY,2018-01-01,2020-06-29
002055,SHE,Stock,CNY,2018-01-01,2020-06-29
002056,SHE,Stock,CNY,2018-01-01,2020-06-29
002057,SHE,Stock,CNY,2018-01-01,2020-06-29
002058,SHE,Stock,CNY,2018-01-01,2020-06-29
002059,SHE,Stock,CNY,2007-04-04,2020-06-29
002060,SHE,Stock,CNY,2018-01-01,2020-06-29
002061,SHE,Stock,CNY,2018-01-01,2020-06-29
002062,SHE,Stock,CNY,2018-01-01,2020-06-29
002063,SHE,Stock,CNY,2018-01-01,2020-06-29
002064,SHE,Stock,CNY,2018-01-01,2020-06-29
002065,SHE,Stock,CNY,2006-08-22,2020-06-29
002066,SHE,Stock,CNY,2018-01-02,2020-06-29
002067,SHE,Stock,CNY,2006-09-14,2020-06-29
002068,SHE,Stock,CNY,2018-01-01,2020-06-29
002069,SHE,Stock,CNY,2018-01-02,2020-06-29
002070,SHE,Stock,CNY,2007-08-30,2019-07-08
002071,SHE,Stock,CNY,2007-08-30,2020-06-29
002072,SHE,Stock,CNY,2017-12-06,2020-06-29
002073,SHE,Stock,CNY,2007-08-30,2020-06-29
002074,SHE,Stock,CNY,2006-10-17,2020-06-29
002075,SHE,Stock,CNY,2016-09-14,2020-06-29
002076,SHE,Stock,CNY,2007-08-30,2020-06-29
002077,SHE,Stock,CNY,2006-11-20,2020-06-29
002078,SHE,Stock,CNY,2018-01-01,2020-06-29
002079,SHE,Stock,CNY,2006-11-15,2020-06-29
002080,SHE,Stock,CNY,2018-01-01,2020-06-29
002081,SHE,Stock,CNY,2018-01-01,2020-06-29
002082,SHE,Stock,CNY,2007-08-30,2020-06-29
002083,SHE,Stock,CNY,2018-01-01,2020-06-29
002084,SHE,Stock,CNY,2018-01-01,2020-06-29
002085,SHE,Stock,CNY,2018-01-01,2020-06-29
002086,SHE,Stock,CNY,2007-08-30,2020-06-29
002087,SHE,Stock,CNY,2006-11-29,2020-06-29
002088,SHE,Stock,CNY,2006-11-29,2020-06-29
002089,SHE,Stock,CNY,2007-08-30,2020-06-29
002090,SHE,Stock,CNY,2006-12-07,2020-06-29
002091,SHE,Stock,CNY,2006-12-07,2020-06-29
002092,SHE,Stock,CNY,2006-12-11,2020-06-29
002093,SHE,Stock,CNY,2006-12-14,2020-06-29
002094,SHE,Stock,CNY,2018-01-02,2020-06-29
002095,SHE,Stock,CNY,2018-01-01,2020-06-29
002096,SHE,Stock,CNY,2018-01-01,2020-06-29
002097,SHE,Stock,CNY,2018-01-01,2020-06-29
002098,SHE,Stock,CNY,2007-08-30,2020-06-29
002099,SHE,Stock,CNY,2018-01-01,2020-06-29
002100,SHE,Stock,CNY,2006-12-26,2020-06-29
002101,SHE,Stock,CNY,2018-01-01,2020-06-29
002102,SHE,Stock,CNY,2018-01-02,2020-06-29
002103,SHE,Stock,CNY,2018-01-02,2020-06-29
002104,SHE,Stock,CNY,2007-01-09,2020-06-29
002105,SHE,Stock,CNY,2018-01-01,2020-06-29
002106,SHE,Stock,CNY,2018-01-01,2020-06-29
002107,SHE,Stock,CNY,2018-01-01,2020-06-29
002108,SHE,Stock,CNY,2018-01-01,2020-06-29
002109,SHE,Stock,CNY,2018-01-02,2020-06-29
002110,SHE,Stock,CNY,2015-01-05,2020-06-29
002111,SHE,Stock,CNY,2007-01-25,2020-06-29
002112,SHE,Stock,CNY,2007-08-30,2020-06-29
002113,SHE,Stock,CNY,2007-08-30,2020-06-29
002114,SHE,Stock,CNY,2018-01-02,2020-06-29
002115,SHE,Stock,CNY,2018-01-01,2020-06-29
002116,SHE,Stock,CNY,2007-02-14,2020-06-29
002117,SHE,Stock,CNY,2018-01-01,2020-06-29
002118,SHE,Stock,CNY,2007-03-01,2020-06-29
002119,SHE,Stock,CNY,2018-01-01,2020-06-29
002120,SHE,Stock,CNY,2018-01-01,2020-06-29
002121,SHE,Stock,CNY,2018-01-02,2020-06-29
002122,SHE,Stock,CNY,2007-08-30,2020-06-29
002123,SHE,Stock,CNY,2007-03-27,2020-06-29
002124,SHE,Stock,CNY,2018-01-02,2020-06-29
002125,SHE,Stock,CNY,2007-04-02,2020-06-29
002126,SHE,Stock,CNY,2007-04-17,2020-06-29
002127,SHE,Stock,CNY,2007-04-17,2020-06-29
002128,SHE,Stock,CNY,2018-01-01,2020-06-29
002129,SHE,Stock,CNY,2018-01-01,2020-06-29
002130,SHE,Stock,CNY,2007-04-19,2020-06-29
002131,SHE,Stock,CNY,2007-04-26,2020-06-29
002132,SHE,Stock,CNY,2007-05-07,2020-06-29
002133,SHE,Stock,CNY,2018-01-01,2020-06-29
002134,SHE,Stock,CNY,2018-01-02,2020-06-29
002135,SHE,Stock,CNY,2018-01-01,2020-06-29
002136,SHE,Stock,CNY,2018-01-01,2020-06-29
002137,SHE,Stock,CNY,2018-01-02,2020-06-29
002138,SHE,Stock,CNY,2018-01-01,2020-06-29
002139,SHE,Stock,CNY,2018-01-01,2020-06-29
002140,SHE,Stock,CNY,2018-01-01,2020-06-29
002141,SHE,Stock,CNY,2015-01-05,2020-06-29
002142,SHE,Stock,CNY,2018-01-01,2020-06-29
002143,SHE,Stock,CNY,2007-08-30,2019-11-28
002144,SHE,Stock,CNY,2018-01-01,2020-06-29
002145,SHE,Stock,CNY,2018-01-01,2020-06-29
002146,SHE,Stock,CNY,2018-01-01,2020-06-29
002147,SHE,Stock,CNY,2007-08-07,2020-06-29
002148,SHE,Stock,CNY,2018-01-01,2020-06-29
002149,SHE,Stock,CNY,2007-08-09,2020-06-29
002150,SHE,Stock,CNY,2018-01-01,2020-06-29
002151,SHE,Stock,CNY,2007-08-13,2020-06-29
002152,SHE,Stock,CNY,2007-08-13,2020-06-29
002153,SHE,Stock,CNY,2018-01-01,2020-06-29
002154,SHE,Stock,CNY,2018-01-01,2020-06-29
002155,SHE,Stock,CNY,2018-01-01,2020-06-29
002156,SHE,Stock,CNY,2018-01-01,2020-06-29
002157,SHE,Stock,CNY,2018-01-01,2020-06-29
002158,SHE,Stock,CNY,2018-01-01,2020-06-29
002159,SHE,Stock,CNY,2018-01-02,2020-06-29
002160,SHE,Stock,CNY,2018-01-02,2020-06-29
002161,SHE,Stock,CNY,2007-08-20,2020-06-29
002162,SHE,Stock,CNY,2018-01-02,2020-06-29
002163,SHE,Stock,CNY,2007-08-30,2020-06-29
002164,SHE,Stock,CNY,2018-01-02,2020-06-29
002165,SHE,Stock,CNY,2018-01-01,2020-06-29
002166,SHE,Stock,CNY,2007-09-18,2020-06-29
002167,SHE,Stock,CNY,2007-09-12,2020-06-29
002168,SHE,Stock,CNY,2007-09-19,2020-06-29
002169,SHE,Stock,CNY,2018-01-01,2020-06-29
002170,SHE,Stock,CNY,2018-01-02,2020-06-29
002171,SHE,Stock,CNY,2018-01-01,2020-06-29
002172,SHE,Stock,CNY,2018-01-02,2020-06-29
002173,SHE,Stock,CNY,2018-01-02,2020-06-29
002174,SHE,Stock,CNY,2018-01-02,2020-06-29
002175,SHE,Stock,CNY,2007-10-12,2020-06-29
002176,SHE,Stock,CNY,2018-01-02,2020-06-29
002177,SHE,Stock,CNY,2018-01-02,2020-06-29
002178,SHE,Stock,CNY,2007-11-12,2020-06-29
002179,SHE,Stock,CNY,2018-01-01,2020-06-29
002180,SHE,Stock,CNY,2018-01-01,2020-06-29
002181,SHE,Stock,CNY,2018-01-01,2020-06-29
002182,SHE,Stock,CNY,2007-11-12,2020-06-29
002183,SHE,Stock,CNY,2018-01-01,2020-06-29
002184,SHE,Stock,CNY,2007-11-15,2020-06-29
002185,SHE,Stock,CNY,2018-01-01,2020-06-29
002186,SHE,Stock,CNY,2007-11-19,2020-06-29
002187,SHE,Stock,CNY,2018-01-01,2020-06-29
002188,SHE,Stock,CNY,2018-01-02,2020-06-29
002189,SHE,Stock,CNY,2018-01-01,2020-06-29
002190,SHE,Stock,CNY,2007-12-05,2020-06-29
002191,SHE,Stock,CNY,2008-01-07,2020-06-29
002192,SHE,Stock,CNY,2018-01-01,2020-06-29
002193,SHE,Stock,CNY,2018-01-01,2020-06-29
002194,SHE,Stock,CNY,2007-12-06,2020-06-29
002195,SHE,Stock,CNY,2007-12-11,2020-06-29
002196,SHE,Stock,CNY,2007-12-11,2020-06-29
002197,SHE,Stock,CNY,2018-01-02,2020-06-29
002198,SHE,Stock,CNY,2007-12-18,2020-06-29
002199,SHE,Stock,CNY,2018-01-02,2020-06-29
002200,SHE,Stock,CNY,2018-01-02,2020-06-29
002201,SHE,Stock,CNY,2018-01-02,2020-06-29
002202,SHE,Stock,CNY,2018-01-01,2020-06-29
002203,SHE,Stock,CNY,2018-01-01,2020-06-29
002204,SHE,Stock,CNY,2018-01-01,2020-06-29
002205,SHE,Stock,CNY,2018-01-01,2020-06-29
002206,SHE,Stock,CNY,2018-01-01,2020-06-29
002207,SHE,Stock,CNY,2018-01-02,2020-06-29
002208,SHE,Stock,CNY,2018-01-01,2020-06-29
002209,SHE,Stock,CNY,2008-01-29,2020-06-29
002210,SHE,Stock,CNY,2008-01-29,2020-06-29
002211,SHE,Stock,CNY,2018-01-02,2020-06-29
002212,SHE,Stock,CNY,2018-01-02,2020-06-29
002213,SHE,Stock,CNY,2008-02-01,2020-06-29
002214,SHE,Stock,CNY,2018-01-01,2020-06-29
002215,SHE,Stock,CNY,2018-01-01,2020-06-29
002216,SHE,Stock,CNY,2018-01-01,2020-06-29
002217,SHE,Stock,CNY,2018-01-01,2020-06-29
002218,SHE,Stock,CNY,2008-02-27,2020-06-29
002219,SHE,Stock,CNY,2008-03-06,2020-06-29
002220,SHE,Stock,CNY,2008-02-27,2020-06-02
002221,SHE,Stock,CNY,2018-01-01,2020-06-29
002222,SHE,Stock,CNY,2018-01-01,2020-06-29
002223,SHE,Stock,CNY,2018-01-01,2020-06-29
002224,SHE,Stock,CNY,2018-01-01,2020-06-29
002225,SHE,Stock,CNY,2018-01-01,2020-06-29
002226,SHE,Stock,CNY,2018-01-02,2020-06-29
002227,SHE,Stock,CNY,2008-05-05,2020-06-29
002228,SHE,Stock,CNY,2018-01-01,2020-06-29
002229,SHE,Stock,CNY,2018-01-01,2020-06-29
002230,SHE,Stock,CNY,2008-05-12,2020-06-29
002231,SHE,Stock,CNY,2008-04-24,2020-06-29
002232,SHE,Stock,CNY,2008-05-13,2020-06-29
002233,SHE,Stock,CNY,2018-01-01,2020-06-29
002234,SHE,Stock,CNY,2008-05-15,2020-06-29
002235,SHE,Stock,CNY,2008-05-05,2020-06-29
002236,SHE,Stock,CNY,2018-01-01,2020-06-29
002237,SHE,Stock,CNY,2018-01-01,2020-06-29
002238,SHE,Stock,CNY,2018-01-01,2020-06-29
002239,SHE,Stock,CNY,2018-01-01,2020-06-29
002240,SHE,Stock,CNY,2008-05-22,2020-06-29
002241,SHE,Stock,CNY,2018-01-01,2020-06-29
002242,SHE,Stock,CNY,2018-01-01,2020-06-29
002243,SHE,Stock,CNY,2018-01-01,2020-06-29
002244,SHE,Stock,CNY,2018-01-01,2020-06-29
002245,SHE,Stock,CNY,2008-06-04,2020-06-29
002246,SHE,Stock,CNY,2018-01-01,2020-06-29
002247,SHE,Stock,CNY,2018-01-02,2020-06-29
002248,SHE,Stock,CNY,2018-01-02,2020-06-29
002249,SHE,Stock,CNY,2018-01-02,2020-06-29
002250,SHE,Stock,CNY,2008-06-04,2020-06-29
002251,SHE,Stock,CNY,2018-01-01,2020-06-29
002252,SHE,Stock,CNY,2018-01-02,2020-06-29
002253,SHE,Stock,CNY,2018-01-01,2020-06-29
002254,SHE,Stock,CNY,2018-01-01,2020-06-24
002255,SHE,Stock,CNY,2018-01-02,2020-06-29
002256,SHE,Stock,CNY,2008-06-25,2020-06-29
002257,SHE,Stock,CNY,,
002258,SHE,Stock,CNY,2018-01-01,2020-06-29
002259,SHE,Stock,CNY,2008-07-16,2020-06-29
002260,SHE,Stock,CNY,2008-07-16,2019-04-26
002261,SHE,Stock,CNY,2008-07-22,2020-06-29
002262,SHE,Stock,CNY,2018-01-01,2020-06-29
002263,SHE,Stock,CNY,2018-01-02,2020-06-29
002264,SHE,Stock,CNY,2018-01-02,2020-06-29
002265,SHE,Stock,CNY,2018-01-02,2020-06-29
002266,SHE,Stock,CNY,2008-07-24,2020-06-29
002267,SHE,Stock,CNY,2008-08-12,2020-06-29
002268,SHE,Stock,CNY,2008-08-11,2020-06-29
002269,SHE,Stock,CNY,2008-09-15,2020-06-29
002270,SHE,Stock,CNY,2008-09-04,2020-06-29
002271,SHE,Stock,CNY,2008-09-09,2020-06-29
002272,SHE,Stock,CNY,2018-01-02,2020-06-29
002273,SHE,Stock,CNY,2008-09-18,2020-06-29
002274,SHE,Stock,CNY,2018-01-01,2020-06-29
002275,SHE,Stock,CNY,2009-07-09,2020-06-29
002276,SHE,Stock,CNY,2009-07-09,2020-06-29
002277,SHE,Stock,CNY,2018-01-01,2020-06-29
002278,SHE,Stock,CNY,2018-01-01,2020-06-29
002279,SHE,Stock,CNY,2018-01-02,2020-06-29
002280,SHE,Stock,CNY,2018-01-02,2020-06-29
002281,SHE,Stock,CNY,2018-01-01,2020-06-29
002282,SHE,Stock,CNY,2018-01-01,2020-06-29
002283,SHE,Stock,CNY,2009-11-12,2020-06-29
002284,SHE,Stock,CNY,2018-01-02,2020-06-29
002285,SHE,Stock,CNY,2009-08-27,2020-06-29
002286,SHE,Stock,CNY,2018-01-01,2020-06-29
002287,SHE,Stock,CNY,2018-01-01,2020-06-29
002288,SHE,Stock,CNY,2009-09-02,2020-06-29
002289,SHE,Stock,CNY,2018-01-11,2020-06-29
002290,SHE,Stock,CNY,2018-01-02,2020-06-29
002291,SHE,Stock,CNY,2018-01-02,2020-06-29
002292,SHE,Stock,CNY,2018-01-02,2020-06-29
002293,SHE,Stock,CNY,2018-01-01,2020-06-29
002294,SHE,Stock,CNY,2009-09-09,2020-06-29
002295,SHE,Stock,CNY,2018-01-01,2020-06-29
002296,SHE,Stock,CNY,2009-09-28,2020-06-29
002297,SHE,Stock,CNY,2017-09-29,2020-06-29
002298,SHE,Stock,CNY,2018-01-01,2020-06-29
002299,SHE,Stock,CNY,2018-01-01,2020-06-29
002300,SHE,Stock,CNY,2009-10-20,2020-06-29
002301,SHE,Stock,CNY,2009-10-20,2020-06-29
002302,SHE,Stock,CNY,2018-01-01,2020-06-29
002303,SHE,Stock,CNY,2009-11-09,2020-06-29
002304,SHE,Stock,CNY,2018-01-01,2020-06-29
002305,SHE,Stock,CNY,2009-11-05,2020-06-29
002306,SHE,Stock,CNY,2018-01-02,2020-06-29
002307,SHE,Stock,CNY,2009-11-24,2020-06-29
002308,SHE,Stock,CNY,2018-01-02,2020-06-29
002309,SHE,Stock,CNY,2009-11-27,2020-06-29
002310,SHE,Stock,CNY,2009-11-30,2020-06-29
002311,SHE,Stock,CNY,2018-01-01,2020-06-29
002312,SHE,Stock,CNY,2009-12-03,2020-06-29
002313,SHE,Stock,CNY,2018-01-01,2020-06-29
002314,SHE,Stock,CNY,2009-12-02,2020-06-29
002315,SHE,Stock,CNY,2018-01-01,2020-06-29
002316,SHE,Stock,CNY,2009-12-22,2020-06-29
002317,SHE,Stock,CNY,2018-01-01,2020-06-29
002318,SHE,Stock,CNY,2018-01-01,2020-06-29
002319,SHE,Stock,CNY,2018-01-02,2020-06-29
002320,SHE,Stock,CNY,2018-01-01,2020-06-29
002321,SHE,Stock,CNY,2018-01-02,2020-06-29
002322,SHE,Stock,CNY,2018-01-01,2020-06-29
002323,SHE,Stock,CNY,2018-01-02,2020-06-29
002324,SHE,Stock,CNY,2009-12-21,2020-06-29
002325,SHE,Stock,CNY,2018-01-01,2020-06-29
002326,SHE,Stock,CNY,2018-01-01,2020-06-29
002327,SHE,Stock,CNY,2009-12-29,2020-06-29
002328,SHE,Stock,CNY,2010-01-04,2020-06-29
002329,SHE,Stock,CNY,2018-01-02,2020-06-29
002330,SHE,Stock,CNY,2010-01-05,2020-06-29
002331,SHE,Stock,CNY,2018-01-01,2020-06-29
002332,SHE,Stock,CNY,2018-01-01,2020-06-29
002333,SHE,Stock,CNY,2010-01-21,2020-06-29
002334,SHE,Stock,CNY,2018-01-01,2020-06-29
002335,SHE,Stock,CNY,2010-01-12,2020-06-29
002336,SHE,Stock,CNY,2010-01-12,2020-06-29
002337,SHE,Stock,CNY,2018-01-01,2020-06-29
002338,SHE,Stock,CNY,2018-01-01,2020-06-29
002339,SHE,Stock,CNY,2010-01-26,2020-06-29
002340,SHE,Stock,CNY,2018-01-01,2020-06-29
002341,SHE,Stock,CNY,2018-01-01,2020-06-29
002342,SHE,Stock,CNY,2010-01-27,2020-06-29
002343,SHE,Stock,CNY,2018-01-02,2020-06-29
002344,SHE,Stock,CNY,2018-01-01,2020-06-29
002345,SHE,Stock,CNY,2018-01-01,2020-06-29
002346,SHE,Stock,CNY,2010-01-27,2020-06-29
002347,SHE,Stock,CNY,2010-01-27,2020-06-29
002348,SHE,Stock,CNY,2018-01-02,2020-06-29
002349,SHE,Stock,CNY,2010-02-02,2020-06-29
002350,SHE,Stock,CNY,2018-01-01,2020-06-29
002351,SHE,Stock,CNY,2010-02-04,2020-06-29
002352,SHE,Stock,CNY,2010-02-04,2020-06-29
002353,SHE,Stock,CNY,2010-02-04,2020-06-29
002354,SHE,Stock,CNY,2010-02-08,2020-06-29
002355,SHE,Stock,CNY,2010-02-08,2020-06-29
002356,SHE,Stock,CNY,2018-01-02,2020-06-29
002357,SHE,Stock,CNY,2018-01-01,2020-06-29
002358,SHE,Stock,CNY,2017-12-06,2020-06-29
002359,SHE,Stock,CNY,2010-02-09,2020-06-23
002360,SHE,Stock,CNY,2010-03-03,2020-06-29
002361,SHE,Stock,CNY,2010-03-03,2020-06-29
002362,SHE,Stock,CNY,2018-01-02,2020-06-29
002363,SHE,Stock,CNY,2010-03-04,2020-06-29
002364,SHE,Stock,CNY,2010-03-04,2020-06-29
002365,SHE,Stock,CNY,2018-01-01,2020-06-29
002366,SHE,Stock,CNY,2017-12-05,2020-06-29
002367,SHE,Stock,CNY,2018-01-01,2020-06-29
002368,SHE,Stock,CNY,2010-03-11,2020-06-29
002369,SHE,Stock,CNY,2010-03-15,2020-06-29
002370,SHE,Stock,CNY,2018-01-01,2020-06-29
002371,SHE,Stock,CNY,2010-03-16,2020-06-29
002372,SHE,Stock,CNY,2018-01-01,2020-06-29
002373,SHE,Stock,CNY,2015-01-05,2020-06-29
002374,SHE,Stock,CNY,2010-03-17,2020-06-29
002375,SHE,Stock,CNY,2010-03-23,2020-06-29
002376,SHE,Stock,CNY,2018-01-01,2020-06-29
002377,SHE,Stock,CNY,2010-03-22,2020-06-29
002378,SHE,Stock,CNY,2018-01-01,2020-06-29
002379,SHE,Stock,CNY,2018-01-02,2020-06-29
002380,SHE,Stock,CNY,2010-03-30,2020-06-29
002381,SHE,Stock,CNY,2011-08-02,2020-06-29
002382,SHE,Stock,CNY,2015-01-05,2020-06-29
002383,SHE,Stock,CNY,2010-04-01,2020-06-29
002384,SHE,Stock,CNY,2018-01-01,2020-06-29
002385,SHE,Stock,CNY,2010-04-08,2020-06-29
002386,SHE,Stock,CNY,2018-01-01,2020-06-29
002387,SHE,Stock,CNY,2010-04-12,2020-06-29
002388,SHE,Stock,CNY,2010-04-12,2020-06-29
002389,SHE,Stock,CNY,2010-04-13,2020-06-29
002390,SHE,Stock,CNY,2018-01-02,2020-06-29
002391,SHE,Stock,CNY,2018-01-01,2020-06-29
002392,SHE,Stock,CNY,2010-04-26,2020-06-29
002393,SHE,Stock,CNY,2018-01-01,2020-06-29
002394,SHE,Stock,CNY,2010-05-20,2020-06-29
002395,SHE,Stock,CNY,2018-01-01,2020-06-29
002396,SHE,Stock,CNY,2010-06-22,2020-06-29
002397,SHE,Stock,CNY,2010-04-28,2020-06-29
002398,SHE,Stock,CNY,2017-10-13,2020-06-29
002399,SHE,Stock,CNY,2010-05-05,2020-06-29
002400,SHE,Stock,CNY,2010-05-05,2020-06-29
002401,SHE,Stock,CNY,2010-05-05,2020-06-29
002402,SHE,Stock,CNY,2018-01-01,2020-06-29
002403,SHE,Stock,CNY,2018-01-01,2020-06-29
002404,SHE,Stock,CNY,2018-01-01,2020-06-29
002405,SHE,Stock,CNY,2018-01-01,2020-06-29
002406,SHE,Stock,CNY,2018-01-01,2020-06-29
002407,SHE,Stock,CNY,2010-05-17,2020-06-29
002408,SHE,Stock,CNY,2018-01-01,2020-06-29
002409,SHE,Stock,CNY,2018-01-01,2020-06-29
002410,SHE,Stock,CNY,2010-05-24,2020-06-29
002411,SHE,Stock,CNY,2010-05-24,2020-06-29
002412,SHE,Stock,CNY,2010-05-24,2020-06-29
002413,SHE,Stock,CNY,2018-01-02,2020-06-29
002414,SHE,Stock,CNY,2010-07-20,2020-06-29
002415,SHE,Stock,CNY,2010-05-27,2020-06-29
002416,SHE,Stock,CNY,2010-05-27,2020-06-29
002417,SHE,Stock,CNY,2010-06-01,2020-06-29
002418,SHE,Stock,CNY,2018-01-02,2020-06-29
002419,SHE,Stock,CNY,2010-06-08,2020-06-29
002420,SHE,Stock,CNY,2018-01-02,2020-06-29
002421,SHE,Stock,CNY,2010-06-02,2020-06-29
002422,SHE,Stock,CNY,2010-06-02,2020-06-29
002423,SHE,Stock,CNY,2010-06-03,2020-06-29
002424,SHE,Stock,CNY,2010-06-02,2020-06-29
002425,SHE,Stock,CNY,2010-06-07,2020-06-29
002426,SHE,Stock,CNY,2018-01-02,2020-06-29
002427,SHE,Stock,CNY,2018-01-01,2020-06-29
002428,SHE,Stock,CNY,2018-01-02,2020-06-29
002429,SHE,Stock,CNY,2018-01-02,2020-06-29
002430,SHE,Stock,CNY,2018-01-01,2020-06-29
002431,SHE,Stock,CNY,2018-01-02,2020-06-29
002432,SHE,Stock,CNY,2018-01-02,2020-06-29
002433,SHE,Stock,CNY,2018-01-01,2020-06-29
002434,SHE,Stock,CNY,2018-01-01,2020-06-29
002435,SHE,Stock,CNY,2018-01-02,2020-06-29
002436,SHE,Stock,CNY,2018-01-01,2020-06-29
002437,SHE,Stock,CNY,2010-06-22,2020-06-29
002438,SHE,Stock,CNY,2018-01-01,2020-06-29
002439,SHE,Stock,CNY,2018-01-01,2020-06-29
002440,SHE,Stock,CNY,2018-01-01,2020-06-29
002441,SHE,Stock,CNY,2018-01-01,2020-06-29
002442,SHE,Stock,CNY,2018-01-01,2020-06-29
002443,SHE,Stock,CNY,2018-01-01,2020-06-29
002444,SHE,Stock,CNY,2010-07-12,2020-06-29
002445,SHE,Stock,CNY,2010-07-13,2020-06-29
002446,SHE,Stock,CNY,2018-01-01,2020-06-29
002447,SHE,Stock,CNY,2018-01-02,2020-06-29
002448,SHE,Stock,CNY,2018-01-01,2020-06-29
002449,SHE,Stock,CNY,2018-01-01,2020-06-29
002450,SHE,Stock,CNY,2010-07-15,2019-07-05
002451,SHE,Stock,CNY,2010-07-20,2020-06-29
002452,SHE,Stock,CNY,2010-07-19,2020-06-29
002453,SHE,Stock,CNY,2010-07-20,2020-06-29
002454,SHE,Stock,CNY,2018-01-01,2020-06-29
002455,SHE,Stock,CNY,2011-11-09,2020-06-29
002456,SHE,Stock,CNY,2010-08-02,2020-06-29
002457,SHE,Stock,CNY,2018-01-01,2020-06-29
002458,SHE,Stock,CNY,2018-01-01,2020-06-29
002459,SHE,Stock,CNY,2018-01-02,2020-06-29
002460,SHE,Stock,CNY,2018-01-01,2020-06-29
002461,SHE,Stock,CNY,2010-08-17,2020-06-29
002462,SHE,Stock,CNY,2010-08-17,2020-06-29
002463,SHE,Stock,CNY,2018-01-01,2020-06-29
002464,SHE,Stock,CNY,2018-01-01,2020-06-29
002465,SHE,Stock,CNY,2010-08-30,2020-06-29
002466,SHE,Stock,CNY,2010-08-30,2020-06-29
002467,SHE,Stock,CNY,2010-09-07,2020-06-29
